datetime_kst	latitude	longitude	spd
2025-02-12 12:24	36.4261799	127.292086	78.12
2025-02-12 12:24	36.4263144	127.2919055	77.616
2025-02-12 12:24	36.4264435	127.2917328	77.472
2025-02-12 12:24	36.4265755	127.2915564	76.824
2025-02-12 12:24	36.4266941	127.2913963	76.896
2025-02-12 12:24	36.4268256	127.291221	76.608
2025-02-12 12:24	36.426967	127.2910325	76.608
2025-02-12 12:24	36.4270818	127.2908773	76.68
2025-02-12 12:25	36.4272282	127.2906816	76.968
2025-02-12 12:25	36.4273576	127.2905094	77.472
2025-02-12 12:25	36.4274791	127.2903469	77.904
2025-02-12 12:25	36.4276106	127.2901728	78.696
2025-02-12 12:25	36.42775	127.2899904	78.552
2025-02-12 12:25	36.4278998	127.289798	79.344
2025-02-12 12:25	36.4280399	127.2896205	80.28
2025-02-12 12:25	36.4281834	127.2894447	80.784
2025-02-12 12:25	36.4283163	127.2892859	81.288
2025-02-12 12:25	36.4284664	127.2891127	81.576
2025-02-12 12:25	36.428617	127.2889445	81.504
2025-02-12 12:25	36.4287713	127.2887796	81.432
2025-02-12 12:25	36.4289263	127.2886199	81.072
2025-02-12 12:25	36.4290998	127.2884512	80.568
2025-02-12 12:25	36.4292451	127.2883156	80.496
2025-02-12 12:25	36.4294072	127.2881714	79.992
2025-02-12 12:25	36.4295756	127.2880285	80.28
2025-02-12 12:25	36.4297419	127.2878939	79.848
2025-02-12 12:25	36.4299097	127.2877638	79.344
2025-02-12 12:25	36.4300791	127.2876398	78.984
2025-02-12 12:25	36.4302687	127.2875077	78.912
2025-02-12 12:25	36.4304283	127.2874029	78.912
2025-02-12 12:25	36.430601	127.2872959	79.2
2025-02-12 12:25	36.4307833	127.2871879	79.056
2025-02-12 12:25	36.4309634	127.2870869	79.416
2025-02-12 12:25	36.4311475	127.2869889	79.416
2025-02-12 12:25	36.4313268	127.2868995	79.2
2025-02-12 12:25	36.4315321	127.2868046	78.768
2025-02-12 12:25	36.4317229	127.2867219	78.624
2025-02-12 12:25	36.4319054	127.2866488	78.696
2025-02-12 12:25	36.4320732	127.286586	77.832
2025-02-12 12:25	36.4322643	127.286521	77.688
2025-02-12 12:25	36.432453	127.286462	77.904
2025-02-12 12:25	36.4326413	127.2864083	78.048
2025-02-12 12:25	36.432835	127.2863592	78.408
2025-02-12 12:25	36.4330311	127.2863151	78.624
2025-02-12 12:25	36.4332205	127.2862758	78.192
2025-02-12 12:25	36.433418	127.2862408	78.48
2025-02-12 12:25	36.4336148	127.2862112	78.624
2025-02-12 12:25	36.4338101	127.2861864	78.696
2025-02-12 12:25	36.4340081	127.2861667	79.344
2025-02-12 12:25	36.434207	127.2861512	79.416
2025-02-12 12:25	36.4344059	127.2861388	79.416
2025-02-12 12:25	36.4346009	127.2861298	79.488
2025-02-12 12:25	36.434798	127.2861218	79.2
2025-02-12 12:25	36.434997	127.2861153	78.696
2025-02-12 12:25	36.4351919	127.2861115	78.192
2025-02-12 12:25	36.4353897	127.2861073	77.616
2025-02-12 12:25	36.4355857	127.2861054	77.04
